V=6^3									V=8^3									V=14^3									V=18^3																						
time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum														
17782.7941	0.01897	0.01069	17782.7941	0.01712	-0.00545	17782.7941	-0.03265	-0.00358	17782.7941	-0.00936	-6.40754E-4	17782.7941	0.02951	17782.7941	0.15136	0.0208	17782.7941	0.0101	0.03939	17782.7941	0.06929	-0.00272	17782.7941	-0.05362	-0.01925	17782.7941	0.01795	-0.00918	17782.7941	0.10515	-0.00347	17782.7941	0.02041	0.00903	17782.7941	-0.06137	-0.00652	17782.7941	-0.07329	4.07526E-4	17782.7941	0.03768	-1.4741E-4	17782.7941	-0.03617	0.00727	17782.7941	-0.01065	0.00274
18197.00859	-0.00263	0.00252	18197.00859	-0.06398	0.00717	18197.00859	-0.05016	0.00265	18197.00859	0.01179	-0.0136	18197.00859	0.01832	18197.00859	-0.11138	-0.01087	18197.00859	-0.00778	0.02719	18197.00859	-0.02313	-0.03195	18197.00859	0.03178	-0.02651	18197.00859	0.0135	0.01925	18197.00859	0.01258	0.04037	18197.00859	0.05453	0.00413	18197.00859	-0.05464	-0.00405	18197.00859	0.06412	0.00713	18197.00859	0.01171	0.00323	18197.00859	9.90238E-4	-0.0056	18197.00859	0.06307	0.01
18620.87137	0.05043	0.01013	18620.87137	-0.02333	-0.00401	18620.87137	0.01927	-0.00556	18620.87137	0.01807	-1.95434E-4	18620.87137	0.02615	18620.87137	0.05084	0.02482	18620.87137	-0.02574	-0.01101	18620.87137	-0.11077	0.02109	18620.87137	0.08087	0.00451	18620.87137	0.06669	-0.02207	18620.87137	0.08836	-0.00309	18620.87137	-0.1185	-0.01257	18620.87137	-0.02111	0.00674	18620.87137	-0.01932	0.00329	18620.87137	0.07822	0.01229	18620.87137	0.1035	-0.01519	18620.87137	0.0193	8.07254E-4
19054.60718	0.01847	-5.90305E-4	19054.60718	-0.03424	0.02255	19054.60718	0.02956	-0.00179	19054.60718	-0.01139	0.0013	19054.60718	0.03737	19054.60718	0.08172	-0.05952	19054.60718	0.05363	0.00291	19054.60718	0.08057	0.03603	19054.60718	-0.08162	0.02409	19054.60718	-0.00539	0.00987	19054.60718	5.47605E-4	-0.00103	19054.60718	-0.02219	-0.01509	19054.60718	-0.04348	0.00883	19054.60718	-0.05904	-5.44418E-4	19054.60718	0.01624	-0.00843	19054.60718	-0.00594	-0.00762	19054.60718	-0.08963	-0.00611
19498.446	0.00593	0.01412	19498.446	-0.02347	6.58775E-5	19498.446	-0.02468	0.01529	19498.446	-0.01363	-0.00861	19498.446	-0.00825	19498.446	0.10994	0.03608	19498.446	0.00863	-0.0329	19498.446	0.03359	0.0062	19498.446	-0.04533	0.02089	19498.446	-0.08027	0.00933	19498.446	0.09233	0.0028	19498.446	-0.01469	-0.00602	19498.446	-0.00668	0.00316	19498.446	-0.00807	-0.00212	19498.446	-0.03273	0.00179	19498.446	-0.04287	3.08223E-4	19498.446	-0.10234	0.00706
19952.62315	-0.00938	0.00287	19952.62315	0.03085	-0.00617	19952.62315	0.00298	0.01661	19952.62315	-2.25984E-4	0.00257	19952.62315	-0.0152	19952.62315	0.14717	-0.00181	19952.62315	-0.10607	-0.00309	19952.62315	0.11653	0.01466	19952.62315	-0.02642	-0.0351	19952.62315	-0.0212	-0.0293	19952.62315	0.04945	0.03242	19952.62315	0.0205	-0.00143	19952.62315	-0.00319	0.0014	19952.62315	-0.04227	0.00732	19952.62315	-0.01257	-0.01428	19952.62315	-0.03867	0.00691	19952.62315	0.04385	-0.00476
20417.37945	0.00127	0.00116	20417.37945	-0.04887	0.00333	20417.37945	-0.0043	-0.01429	20417.37945	0.00553	-0.00529	20417.37945	0.0204	20417.37945	0.00904	-0.00262	20417.37945	-0.10748	0.01856	20417.37945	0.04013	6.6385E-4	20417.37945	0.02167	0.01895	20417.37945	0.07271	0.03997	20417.37945	0.13507	0.01977	20417.37945	-0.07791	0.00193	20417.37945	0.07908	0.01083	20417.37945	0.13827	0.01605	20417.37945	0.07825	0.00332	20417.37945	0.04422	0.01091	20417.37945	-0.02572	0.01142
20892.96131	0.00143	0.00521	20892.96131	-0.0075	-0.00169	20892.96131	-0.00886	-0.01506	20892.96131	-0.00731	-0.0039	20892.96131	-0.03325	20892.96131	-0.01207	0.07008	20892.96131	0.11647	-0.03843	20892.96131	0.1451	0.03216	20892.96131	-0.02921	-0.01033	20892.96131	0.06534	0.02101	20892.96131	0.07766	-0.00903	20892.96131	0.03972	0.01665	20892.96131	0.09875	0.0026	20892.96131	-0.06059	0.02757	20892.96131	-0.03672	-0.00338	20892.96131	-0.03596	0.00551	20892.96131	0.14831	0.00261
21379.6209	0.03727	0.00718	21379.6209	-0.01695	-0.00887	21379.6209	0.01732	-0.00318	21379.6209	-0.00631	-0.0063	21379.6209	-0.01081	21379.6209	0.04261	-0.0282	21379.6209	0.23041	-0.00568	21379.6209	0.14931	0.02738	21379.6209	0.10548	-0.00199	21379.6209	0.098	0.00374	21379.6209	0.06689	-0.02166	21379.6209	0.04012	-0.01233	21379.6209	0.06451	-0.00914	21379.6209	-0.04465	-0.00559	21379.6209	0.0563	-0.00293	21379.6209	-0.01257	0.01194	21379.6209	0.05291	8.31831E-4
21877.61624	-0.02026	0.01063	21877.61624	0.00165	0.0078	21877.61624	0.00864	-0.00197	21877.61624	0.00477	-0.00646	21877.61624	0.01057	21877.61624	-0.06235	-0.01093	21877.61624	-0.20824	-0.00999	21877.61624	-0.12746	-0.02954	21877.61624	0.10454	-0.04046	21877.61624	0.05978	-0.0525	21877.61624	-0.13062	0.00793	21877.61624	-0.03934	0.02794	21877.61624	0.11095	0.00179	21877.61624	0.01089	0.00714	21877.61624	0.0532	0.00513	21877.61624	-0.01571	-0.00681	21877.61624	-0.05281	-0.00284
22387.21139	0.02219	0.00189	22387.21139	-0.00417	8.75137E-5	22387.21139	-0.03626	0.00715	22387.21139	0.00477	0.00256	22387.21139	0.01469	22387.21139	0.12185	0.00314	22387.21139	0.04621	-0.06722	22387.21139	0.03226	0.00919	22387.21139	-0.00329	0.00287	22387.21139	0.02183	-0.00993	22387.21139	0.06648	0.01378	22387.21139	-0.01491	0.0052	22387.21139	0.14855	0.0035	22387.21139	0.03737	-0.00336	22387.21139	0.01743	-0.00579	22387.21139	-0.01857	0.01007	22387.21139	0.00783	0.01388
22908.67653	-0.03536	0.00409	22908.67653	0.04367	0.01063	22908.67653	-0.03582	0.00631	22908.67653	-0.00291	-0.00352	22908.67653	-0.01858	22908.67653	-0.08843	-0.04547	22908.67653	-0.17983	-6.73833E-4	22908.67653	0.03413	0.02112	22908.67653	-0.01084	0.00224	22908.67653	-0.11109	0.02345	22908.67653	-0.1134	0.0312	22908.67653	-1.63472E-4	-0.01043	22908.67653	0.02501	-0.00263	22908.67653	0.03673	0.01044	22908.67653	-0.02003	0.01141	22908.67653	-0.01413	-0.004	22908.67653	-0.08853	8.82657E-4
23442.28815	-0.04176	-0.00192	23442.28815	0.01524	-0.00518	23442.28815	-1.66539E-4	0.00505	23442.28815	3.33227E-5	0.00708	23442.28815	-5.52628E-4	23442.28815	-0.01649	-0.02336	23442.28815	0.09954	0.01342	23442.28815	-0.07854	-0.01738	23442.28815	-0.03329	0.00955	23442.28815	0.02491	-0.0352	23442.28815	-0.16492	-0.0359	23442.28815	-0.02848	0.00297	23442.28815	-0.03164	-0.00578	23442.28815	0.0025	-8.7979E-4	23442.28815	-8.12965E-4	0.00429	23442.28815	-0.06648	-0.0051	23442.28815	-0.07782	-5.54741E-4
23988.32919	-0.00955	8.23172E-4	23988.32919	-0.02386	0.00876	23988.32919	0.00869	0.0051	23988.32919	-0.01329	0.00305	23988.32919	0.00817	23988.32919	-0.09103	0.0514	23988.32919	-0.07322	0.00828	23988.32919	0.09199	-0.00155	23988.32919	-0.0508	-0.02749	23988.32919	-0.07575	0.01434	23988.32919	-0.05413	0.02645	23988.32919	-0.06208	0.0114	23988.32919	0.07104	0.00927	23988.32919	0.05185	-1.01599E-4	23988.32919	0.00273	0.00356	23988.32919	0.07679	8.73906E-4	23988.32919	0.05691	0.00973
24547.08916	0.06729	-0.00243	24547.08916	-0.02626	0.00616	24547.08916	0.01092	0.01157	24547.08916	-0.00419	-0.0047	24547.08916	8.66635E-4	24547.08916	0.05713	0.01659	24547.08916	-0.15051	-0.00705	24547.08916	-0.14865	-0.01914	24547.08916	-0.08179	-0.0476	24547.08916	0.10204	-0.01481	24547.08916	0.00758	-0.02872	24547.08916	0.13308	-0.00349	24547.08916	0.0164	-0.00745	24547.08916	0.03418	0.00126	24547.08916	0.02157	0.00128	24547.08916	-0.08537	0.0017	24547.08916	-0.01606	-0.01036
25118.86432	-0.00764	-0.00893	25118.86432	0.0219	-0.00767	25118.86432	0.06945	0.00191	25118.86432	-0.01099	0.00133	25118.86432	0.02195	25118.86432	0.08064	0.00932	25118.86432	0.06024	-0.05722	25118.86432	0.08757	0.00418	25118.86432	0.03206	-0.00367	25118.86432	0.01004	-0.03564	25118.86432	0.06423	0.01387	25118.86432	-0.02687	0.00211	25118.86432	-0.04924	-0.01122	25118.86432	-0.06789	0.00594	25118.86432	0.05256	-0.0017	25118.86432	0.02559	-0.01009	25118.86432	-0.04166	-0.00267
25703.95783	0.03378	-0.00746	25703.95783	0.03319	-0.00911	25703.95783	0.03569	-0.00202	25703.95783	0.01048	-0.00193	25703.95783	-0.02307	25703.95783	-0.04565	0.08636	25703.95783	-0.04383	-0.04742	25703.95783	-0.11962	0.00253	25703.95783	-0.04997	0.02339	25703.95783	-0.03743	0.03042	25703.95783	0.0542	0.01574	25703.95783	0.08343	0.00941	25703.95783	-0.1187	0.00509	25703.95783	-0.05697	0.00194	25703.95783	-0.01408	-0.00269	25703.95783	-0.06457	-8.77549E-4	25703.95783	-0.0266	-0.01886
26302.67992	-0.00414	-0.0011	26302.67992	0.00586	-6.56681E-4	26302.67992	0.00517	-0.01818	26302.67992	0.02103	0.00375	26302.67992	-0.00222	26302.67992	-0.03582	-0.00966	26302.67992	-0.0797	0.03781	26302.67992	-0.06192	-0.00938	26302.67992	0.06084	0.03311	26302.67992	0.07849	-0.0143	26302.67992	0.0176	0.00126	26302.67992	0.09024	9.19373E-4	26302.67992	-0.06554	-0.00382	26302.67992	-0.04949	-0.00923	26302.67992	-0.00727	-0.00193	26302.67992	-0.05264	-0.01007	26302.67992	0.01136	-0.01283
26915.34804	0.03548	4.33117E-4	26915.34804	-0.04419	-0.00376	26915.34804	-0.02054	-0.00183	26915.34804	-0.01534	0.00463	26915.34804	0.01644	26915.34804	0.1126	0.04087	26915.34804	0.11045	0.02984	26915.34804	-0.09545	-0.01113	26915.34804	0.06329	-0.02576	26915.34804	-0.12834	0.01594	26915.34804	0.03181	-0.00678	26915.34804	0.03562	-0.00906	26915.34804	0.05357	0.00974	26915.34804	0.06	0.00383	26915.34804	0.04616	-0.01057	26915.34804	-0.00193	0.00119	26915.34804	0.11641	7.95213E-5
27542.28703	-0.03182	7.43902E-4	27542.28703	0.03596	0.00247	27542.28703	-0.00442	-0.00435	27542.28703	-0.00356	0.0022	27542.28703	-0.03148	27542.28703	-0.01983	0.01856	27542.28703	0.07235	0.04762	27542.28703	0.11586	-0.04452	27542.28703	-0.00515	0.03898	27542.28703	-0.07635	-0.01495	27542.28703	-0.13651	0.02849	27542.28703	-0.02472	0.00212	27542.28703	0.07226	-0.00118	27542.28703	0.01472	-0.00749	27542.28703	-0.02063	0.01118	27542.28703	-0.00561	0.01	27542.28703	-0.02408	-0.00923
28183.82931	-0.03632	0.00736	28183.82931	-0.0099	0.00957	28183.82931	0.01476	-0.00441	28183.82931	-0.01005	0.00653	28183.82931	-0.01792	28183.82931	0.06533	0.00158	28183.82931	0.0425	0.01585	28183.82931	0.16914	-0.00185	28183.82931	0.05592	-0.01223	28183.82931	0.09202	-0.05791	28183.82931	0.05138	-0.0099	28183.82931	0.05412	-0.00731	28183.82931	0.01203	0.01307	28183.82931	0.0515	-0.01206	28183.82931	0.02038	0.00664	28183.82931	-0.00772	-0.0102	28183.82931	-0.02073	-0.00409
28840.31503	-0.0247	9.62571E-4	28840.31503	-0.0376	0.00315	28840.31503	0.01231	0.00562	28840.31503	-6.53076E-4	0.00384	28840.31503	0.03334	28840.31503	0.09223	-0.01435	28840.31503	0.16941	0.02199	28840.31503	0.07041	-0.02797	28840.31503	0.02114	-0.01665	28840.31503	-0.0074	-0.05121	28840.31503	0.06424	0.02123	28840.31503	-0.09321	0.00471	28840.31503	-0.02725	-0.01971	28840.31503	0.01289	-0.0048	28840.31503	-0.08121	-0.00631	28840.31503	0.08033	0.00312	28840.31503	-0.09628	5.41151E-4
29512.09227	0.00282	0.00119	29512.09227	-6.25787E-4	0.00985	29512.09227	-2.9625E-4	-0.02154	29512.09227	0.02601	0.00249	29512.09227	0.01874	29512.09227	-0.10742	0.04974	29512.09227	-0.10306	-0.04304	29512.09227	-0.04035	0.02787	29512.09227	0.06363	-0.00244	29512.09227	-0.02442	0.02738	29512.09227	-0.06092	-0.03112	29512.09227	-0.00825	-2.98465E-4	29512.09227	0.01821	0.00103	29512.09227	0.06584	-0.00642	29512.09227	-0.05324	0.00232	29512.09227	-0.04878	-0.00672	29512.09227	0.03401	-4.83969E-4
30199.5172	0.00617	-0.00249	30199.5172	0.01168	0.00835	30199.5172	0.01467	0.00112	30199.5172	-0.00575	-2.03341E-4	30199.5172	0.00367	30199.5172	0.02311	-0.0269	30199.5172	-0.14268	0.01326	30199.5172	-0.15824	0.00247	30199.5172	-0.00523	0.0073	30199.5172	0.00592	0.03926	30199.5172	-0.03537	-0.02054	30199.5172	0.03299	-0.0042	30199.5172	0.03727	-0.01176	30199.5172	0.08213	-4.48806E-4	30199.5172	-0.0576	0.00495	30199.5172	-0.02762	0.00133	30199.5172	-0.01013	0.00444
30902.95433	-0.02816	0.00505	30902.95433	-0.0142	0.00197	30902.95433	-0.04478	0.00983	30902.95433	-0.02292	0.00129	30902.95433	0.03636	30902.95433	-0.05967	0.01265	30902.95433	0.02411	0.01086	30902.95433	-0.00462	0.04003	30902.95433	-0.02394	0.02223	30902.95433	0.11735	-0.00451	30902.95433	-0.04506	-0.01942	30902.95433	-0.05959	0.00506	30902.95433	0.11775	0.0198	30902.95433	0.06734	2.48119E-4	30902.95433	-0.0842	0.00805	30902.95433	0.05102	-0.00724	30902.95433	0.01362	8.47144E-4
31622.7766	0.01806	-0.00845	31622.7766	0.01829	-0.00149	31622.7766	-0.05311	0.0015	31622.7766	0.01674	2.61652E-4	31622.7766	0.02652	31622.7766	0.09465	0.00757	31622.7766	0.01714	-0.05973	31622.7766	0.12745	0.03712	31622.7766	0.03512	-0.01256	31622.7766	-0.03506	-0.01972	31622.7766	-0.02818	0.00425	31622.7766	-0.01389	-0.00334	31622.7766	0.05795	-0.02112	31622.7766	0.02661	2.41618E-4	31622.7766	-0.00235	-0.00871	31622.7766	-0.06025	0.00304	31622.7766	-0.09736	0.01422
32359.36569	-0.00551	0.00219	32359.36569	-0.0403	-0.01123	32359.36569	-0.03115	-0.005	32359.36569	0.00208	0.00426	32359.36569	-0.01236	32359.36569	-0.04739	0.0374	32359.36569	-0.0723	0.01748	32359.36569	0.15988	-0.00951	32359.36569	-0.0059	-0.02338	32359.36569	-0.07126	-0.023	32359.36569	-0.14677	-0.00113	32359.36569	-0.01227	0.01169	32359.36569	-0.05094	-0.00714	32359.36569	-0.0816	0.00685	32359.36569	0.07152	0.00548	32359.36569	0.06337	1.77483E-4	32359.36569	0.08654	0.00817
33113.11215	0.00602	-0.00136	33113.11215	-0.02987	-0.0032	33113.11215	-0.02552	0.00464	33113.11215	-0.00164	0.00102	33113.11215	0.02522	33113.11215	0.0368	0.01588	33113.11215	0.23259	0.02125	33113.11215	0.11633	-0.00907	33113.11215	-0.09199	0.0084	33113.11215	0.03759	-0.03027	33113.11215	0.01936	-0.0026	33113.11215	2.27485E-4	0.0058	33113.11215	0.0689	3.5286E-4	33113.11215	-0.03472	0.0206	33113.11215	-0.01683	0.0068	33113.11215	-0.06794	-0.00367	33113.11215	0.03212	-0.00996
33884.41561	0.01865	0.00666	33884.41561	0.02752	0.00188	33884.41561	0.03032	8.03949E-4	33884.41561	-0.01066	-0.00302	33884.41561	-0.03186	33884.41561	0.05171	0.00189	33884.41561	-0.08203	-0.00348	33884.41561	0.14653	0.03836	33884.41561	-0.03749	0.0283	33884.41561	0.04374	-0.01929	33884.41561	0.08025	0.00661	33884.41561	-0.00347	-0.00878	33884.41561	-0.04582	-0.00314	33884.41561	0.0038	0.01042	33884.41561	0.02318	0.00852	33884.41561	0.04078	-6.11227E-4	33884.41561	-0.01898	-3.14253E-4
34673.68505	0.06254	0.00406	34673.68505	-0.00364	0.00536	34673.68505	0.04222	-0.01474	34673.68505	-0.00406	-0.00673	34673.68505	-2.52182E-4	34673.68505	0.06521	0.01119	34673.68505	-0.02152	-0.03855	34673.68505	0.08246	0.01311	34673.68505	-0.07916	7.63934E-4	34673.68505	-0.05463	-0.01075	34673.68505	0.00355	0.0082	34673.68505	0.07708	-0.006	34673.68505	0.05335	0.01298	34673.68505	0.03068	-0.00547	34673.68505	-0.04674	-0.00916	34673.68505	0.14496	0.01323	34673.68505	-0.09964	-0.00175
35481.33892	-0.00831	-0.00527	35481.33892	0.01647	0.00502	35481.33892	0.02541	-0.00264	35481.33892	0.00351	-0.00136	35481.33892	0.01807	35481.33892	0.02256	-0.04012	35481.33892	-0.05717	-0.01429	35481.33892	-0.12841	0.0244	35481.33892	0.00555	0.01455	35481.33892	-0.05359	0.00265	35481.33892	0.06638	0.01017	35481.33892	-0.05878	-0.01166	35481.33892	0.16647	-0.00904	35481.33892	-0.04971	-0.01092	35481.33892	0.04908	0.00411	35481.33892	-0.10704	-0.0062	35481.33892	-0.10373	-0.00677
36307.80548	0.03566	-0.00291	36307.80548	-0.00892	0.0166	36307.80548	-0.00499	0.00544	36307.80548	0.0102	-0.00924	36307.80548	-0.01373	36307.80548	-0.02324	0.04102	36307.80548	-0.14468	-0.03443	36307.80548	0.01728	-0.00316	36307.80548	-0.10013	0.02275	36307.80548	0.01281	-0.02186	36307.80548	-0.00673	-0.02685	36307.80548	0.08275	0.00282	36307.80548	0.06041	-0.00956	36307.80548	-0.09304	0.01963	36307.80548	0.00111	0.00362	36307.80548	-0.02259	-0.01035	36307.80548	-0.0296	0.00191
37153.52291	0.03102	-0.00305	37153.52291	-0.04067	-0.00684	37153.52291	0.0124	0.00487	37153.52291	-0.0073	0.00391	37153.52291	0.02528	37153.52291	-0.03079	-0.01338	37153.52291	0.03659	0.01847	37153.52291	0.1122	0.03427	37153.52291	-0.01336	-0.00496	37153.52291	-0.11828	0.00261	37153.52291	0.14884	-0.026	37153.52291	0.04003	-0.01193	37153.52291	0.06674	0.00382	37153.52291	-0.00252	-0.01934	37153.52291	0.04774	8.79988E-4	37153.52291	-0.03546	0.00573	37153.52291	-0.06947	0.01798
38018.93963	0.01202	0.0021	38018.93963	0.02764	2.60994E-5	38018.93963	-0.00564	7.60748E-4	38018.93963	0.00318	-0.00145	38018.93963	0.00169	38018.93963	0.02683	0.0305	38018.93963	0.05435	-0.04568	38018.93963	0.08483	0.05095	38018.93963	0.0918	-0.07412	38018.93963	0.07069	-0.00713	38018.93963	0.08129	0.0642	38018.93963	0.03187	0.01349	38018.93963	-0.08801	0.01145	38018.93963	-0.00788	-0.00311	38018.93963	-0.04062	-0.00511	38018.93963	0.03293	-0.00395	38018.93963	0.06328	-0.0054
38904.5145	0.01948	-0.00207	38904.5145	-0.02927	0.00556	38904.5145	0.00796	-0.0205	38904.5145	0.00448	0.00487	38904.5145	0.00627	38904.5145	-0.00924	-7.37176E-5	38904.5145	0.23661	0.04355	38904.5145	-0.11907	0.01281	38904.5145	-0.08599	0.00574	38904.5145	-0.04194	-0.00848	38904.5145	0.06886	0.0075	38904.5145	0.00329	0.00212	38904.5145	0.00115	0.00256	38904.5145	0.02326	-8.33606E-5	38904.5145	0.02434	0.00367	38904.5145	0.04379	0.01229	38904.5145	0.05691	-5.89509E-4
39810.71706	-0.03767	-0.02052	39810.71706	-0.02845	-0.005	39810.71706	0.00327	-0.00753	39810.71706	-7.205E-4	0.00152	39810.71706	0.00808	39810.71706	0.08871	0.0762	39810.71706	0.01244	-0.02355	39810.71706	-0.10615	-0.02021	39810.71706	-0.04958	0.01599	39810.71706	0.10268	0.02871	39810.71706	-0.02718	0.02498	39810.71706	0.00209	-0.00786	39810.71706	0.0369	-0.01952	39810.71706	0.02907	-0.00338	39810.71706	-0.02334	-5.06746E-6	39810.71706	-0.05595	0.00955	39810.71706	-0.03486	-0.00601
40738.02778	0.00526	-5.42282E-4	40738.02778	-0.01273	1.10671E-4	40738.02778	-0.01934	-6.10591E-4	40738.02778	-0.00202	-0.00867	40738.02778	0.01417	40738.02778	0.04828	0.00705	40738.02778	0.05167	0.01218	40738.02778	0.04696	-0.03011	40738.02778	-0.10405	0.03317	40738.02778	-0.03707	3.57531E-4	40738.02778	0.04448	-0.00283	40738.02778	0.0361	-0.01932	40738.02778	-0.04259	0.0056	40738.02778	0.09223	-8.46404E-5	40738.02778	-0.00678	-0.00204	40738.02778	-0.06598	-0.00161	40738.02778	-0.06699	0.00282
41686.93835	-0.04241	0.00719	41686.93835	-0.0041	0.003	41686.93835	-0.0269	0.01728	41686.93835	-0.00495	-0.00117	41686.93835	-0.00656	41686.93835	0.04933	0.03131	41686.93835	0.0118	-0.08332	41686.93835	-0.09454	0.03432	41686.93835	-0.06074	0.04919	41686.93835	-0.00265	-0.02841	41686.93835	-0.14413	6.56208E-5	41686.93835	-9.31002E-4	-0.01947	41686.93835	-0.0065	-0.00153	41686.93835	0.04538	-0.01075	41686.93835	0.09715	0.00293	41686.93835	-0.05403	0.0059	41686.93835	0.00252	0.00832
42657.95188	0.02971	-0.00472	42657.95188	0.01093	0.00455	42657.95188	-0.0116	-9.60637E-4	42657.95188	-0.0029	0.00314	42657.95188	-0.00604	42657.95188	-0.07136	0.03132	42657.95188	-0.07213	0.00437	42657.95188	-0.08215	0.00111	42657.95188	0.01108	0.02724	42657.95188	0.01165	0.01056	42657.95188	-0.12381	0.00104	42657.95188	0.0206	-0.00116	42657.95188	0.03226	0.00932	42657.95188	-0.0444	0.00993	42657.95188	-0.05605	0.00106	42657.95188	-0.08418	-0.00363	42657.95188	0.03995	0.00106
43651.58322	8.5687E-4	0.01503	43651.58322	-0.02859	0.0081	43651.58322	-0.02598	-7.95824E-4	43651.58322	-0.00299	0.00778	43651.58322	0.02029	43651.58322	0.05128	-0.01223	43651.58322	0.11441	-0.00678	43651.58322	0.11029	-0.0102	43651.58322	0.00919	-0.06504	43651.58322	0.08111	-0.01434	43651.58322	0.15616	-0.03006	43651.58322	0.01141	-0.01639	43651.58322	0.04378	6.4027E-4	43651.58322	-0.08299	-0.00323	43651.58322	-0.02783	-0.00922	43651.58322	-0.00471	0.00228	43651.58322	0.07502	-0.00106
44668.35922	-0.02733	0.01107	44668.35922	0.04877	0.00261	44668.35922	0.02977	-0.01103	44668.35922	7.14215E-4	0.00541	44668.35922	0.00239	44668.35922	0.00555	-0.05375	44668.35922	0.1691	-0.07965	44668.35922	-0.1933	0.00848	44668.35922	-0.0627	0.00375	44668.35922	-0.02037	0.01842	44668.35922	0.12656	0.01866	44668.35922	-2.86661E-5	0.00152	44668.35922	0.02509	0.02144	44668.35922	0.00407	4.52812E-4	44668.35922	0.02061	-0.00479	44668.35922	-0.02989	0.00412	44668.35922	0.00606	-0.00105
45708.81896	0.00583	-6.50572E-4	45708.81896	-0.0183	0.00539	45708.81896	-0.05255	0.00955	45708.81896	2.73962E-4	0.00621	45708.81896	0.02245	45708.81896	0.00216	-0.01005	45708.81896	-0.08719	-0.02043	45708.81896	-0.04906	-0.03386	45708.81896	-0.03702	-0.01986	45708.81896	0.01658	-0.01916	45708.81896	-0.10839	-0.0287	45708.81896	-0.0048	-0.00141	45708.81896	-0.01962	-0.00374	45708.81896	-0.0808	0.00889	45708.81896	0.0071	0.0069	45708.81896	0.06465	0.01183	45708.81896	-0.05498	0.00294
46773.51413	-0.02208	0.0089	46773.51413	-0.01219	-0.00558	46773.51413	0.01237	4.21512E-4	46773.51413	0.00375	-9.11697E-4	46773.51413	-0.00671	46773.51413	-0.03919	0.00855	46773.51413	-0.03055	-0.03467	46773.51413	-0.23039	-0.03667	46773.51413	-0.01449	0.01618	46773.51413	0.04252	-0.01827	46773.51413	-0.07704	-0.0326	46773.51413	0.02288	-7.7822E-4	46773.51413	-0.07004	-0.00648	46773.51413	-0.09045	-0.00499	46773.51413	-0.04516	-0.00588	46773.51413	-0.09731	-0.01665	46773.51413	-0.00507	-0.00607
47863.00923	-0.00841	9.45958E-4	47863.00923	0.01142	7.93739E-4	47863.00923	-0.04879	0.00661	47863.00923	-0.00627	0.00136	47863.00923	0.01276	47863.00923	-0.04415	0.04637	47863.00923	0.02207	-0.01361	47863.00923	0.14824	0.006	47863.00923	0.05397	-0.0187	47863.00923	0.02713	0.00714	47863.00923	-0.09626	-0.01817	47863.00923	-0.04681	0.00613	47863.00923	-0.05876	-0.00682	47863.00923	0.07795	-0.00169	47863.00923	-0.03633	-0.00122	47863.00923	-0.01422	0.00855	47863.00923	-0.02562	-0.01111
48977.88194	-6.91269E-4	0.00184	48977.88194	-0.03525	-0.0053	48977.88194	0.00219	-0.00387	48977.88194	-0.01386	0.00463	48977.88194	-0.0031	48977.88194	0.02195	-0.06633	48977.88194	0.15686	-0.09806	48977.88194	0.14458	-0.02564	48977.88194	-0.02713	-0.00636	48977.88194	-0.12569	0.00557	48977.88194	-0.0382	-0.00838	48977.88194	0.02424	0.0143	48977.88194	-0.03079	-0.00257	48977.88194	0.08139	-0.00538	48977.88194	-0.03159	-0.00266	48977.88194	-0.01042	-0.00773	48977.88194	-0.08166	0.00609
50118.72336	-0.02273	0.00548	50118.72336	0.01603	0.00177	50118.72336	-0.01572	0.00465	50118.72336	-0.00913	0.00286	50118.72336	-0.00974	50118.72336	0.05024	-0.01106	50118.72336	-0.12803	0.05653	50118.72336	-0.11413	-0.03315	50118.72336	-0.00998	-0.02304	50118.72336	-0.00466	0.023	50118.72336	-0.09919	-0.00773	50118.72336	0.04874	0.00326	50118.72336	0.03878	-0.00865	50118.72336	0.05007	-1.81031E-4	50118.72336	-0.04289	0.00792	50118.72336	0.03658	0.00149	50118.72336	-0.03537	-0.00563
